content_id,content_name,content_type_id,subcat_slug,slug,url
5003072,dailydose_news,61,NULL,NULL,/dailydose/2015/7/22/acupuncture_treats_chronic_stress/
5003073,dailydose_news,61,NULL,NULL,/dailydose/2015/7/22/erectile_problems_linked_to_diabetes/
5003074,dailydose_news,61,NULL,NULL,/dailydose/2015/7/22/women_with_alzheimer_s_decline_faster_than_men/
5003076,dailydose_news,61,NULL,NULL,/dailydose/2015/7/23/drug_may_slow_alzheimer_s/
5003077,dailydose_news,61,NULL,NULL,/dailydose/2015/7/23/study_says_quarter_million_vietnam_vets_have_ptsd/
5003078,dailydose_news,61,NULL,NULL,/dailydose/2015/7/23/new_dads_gain_weight/
5003080,dailydose_news,61,NULL,NULL,/dailydose/2015/7/24/cataracts_may_be_treatable_with_eye_drops/
5003081,dailydose_news,61,NULL,NULL,/dailydose/2015/7/24/healthy_old_people_at_higher_risk_of_drinking_problems/
5003082,dailydose_news,61,NULL,NULL,/dailydose/2015/7/24/teenager_leaps_to_death_after_eating_pot_cookie/
5003085,dailydose_news,61,NULL,NULL,/dailydose/2015/7/27/symptom_checkers_often_wrong/
5003086,dailydose_news,61,NULL,NULL,/dailydose/2015/7/27/fda_approves_high_priced_cholesterol_drug/
5003087,dailydose_news,61,NULL,NULL,/dailydose/2015/7/27/almost_half_of_americans_say_they_ve_smoked_pot/
5003089,dailydose_news,61,NULL,NULL,/dailydose/2015/7/28/is_a_pill_that_mimics_exercise_coming/
5003090,dailydose_news,61,NULL,NULL,/dailydose/2015/7/28/panel_recommends_that_u_s_adults_be_screened_for_depression/
5003091,dailydose_news,61,NULL,NULL,/dailydose/2015/7/28/fda_approves_daily_pill_to_treat_common_skin_cancer/
5003093,dailydose_news,61,acid-reflux,acid-reflux,/dailydose/2015/7/29/test/
5003096,dailydose_news,61,acid-reflux,acid-reflux,/dailydose/2015/8/3/the_daily_dose_mobile_will/
5000054,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2012/12/17/25_days_to_a_calmer_skinnier_holiday/
5000073,dailydose_infographic,62,depression,depression,/dailydose/2012/12/26/emotional_eating_a_quick_and_comprehensive_guide/
5000103,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/1/7/10_reasons_to_strength_train/
5000128,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/1/14/how_to_stick_to_your_2013_new_year_s_resolutions/
5000153,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/1/21/have_a_productive_day/
5000169,dailydose_infographic,62,sleep-disorders,sleep-disorders,/dailydose/2013/1/28/the_sleep_diet/
5000193,dailydose_infographic,62,depression,depression,/dailydose/2013/2/4/can_fast_food_make_you_depressed/
5000213,dailydose_infographic,62,sexual-health,sexual-health,/dailydose/2013/2/11/love_guide/
5000240,dailydose_infographic,62,anxiety,anxiety,/dailydose/2013/2/18/know_your_brain_chemistry/
5000263,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/2/25/fitness_myths_busted/
5000270,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/2/26/the_mediterranean_diet/
5000282,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/3/4/fitness_myths_busted/
5000302,dailydose_infographic,62,depression,depression,/dailydose/2013/3/11/sweet_smells/
5000334,dailydose_infographic,62,sleep-disorders,sleep-disorders,/dailydose/2013/3/18/stages_of_sleep/
5000352,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/3/25/the_health_benefits_of_tea/
5000371,dailydose_infographic,62,depression,depression,/dailydose/2013/4/1/the_health_benefits_of_music/
5000391,dailydose_infographic,62,sleep-disorders,sleep-disorders,/dailydose/2013/4/8/the_dangers_of_sleep_deprivation/
5000419,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/4/15/the_skinny_on_baseball_food/
5000437,dailydose_infographic,62,NULL,NULL,/dailydose/2013/4/22/how_exercise_makes_you_happy/
5000463,dailydose_infographic,62,allergy,allergy,/dailydose/2013/4/29/seasonal_allergies/
5000481,dailydose_infographic,62,NULL,NULL,/dailydose/2013/5/6/how_to_control_your_appetite/
5000507,dailydose_infographic,62,depression,depression,/dailydose/2013/5/13/what_is_mindfulness_meditation/
5000525,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/5/24/when_veggies_and_fruit_are_best/
5000555,dailydose_infographic,62,anxiety,anxiety,/dailydose/2013/5/28/food_to_improve_your_mood/
5000569,dailydose_infographic,62,skin-care,skin-care,/dailydose/2013/6/3/washing_your_face_in_7_easy_steps/
5000596,dailydose_infographic,62,skin-care,skin-care,/dailydose/2013/6/10/summer_skin_emergency/
5000619,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/6/17/the_wonders_of_coffee/
5000641,dailydose_infographic,62,NULL,NULL,/dailydose/2013/6/24/the_benefits_and_costs_of_medical_marijuana/
5000660,dailydose_infographic,62,NULL,NULL,/dailydose/2013/7/1/the_benefits_of_vegetable_oils/
5000673,dailydose_infographic,62,depression,depression,/dailydose/2013/7/8/the_benefits_of_a_vacation/
5000701,dailydose_infographic,62,depression,depression,/dailydose/2013/7/15/a_good_mood_meal/
5000724,dailydose_infographic,62,depression,depression,/dailydose/2013/7/22/10_essential_oils/
5000754,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/7/29/the_benefit_of_herbs/
5000773,dailydose_infographic,62,diet-exercise,diet-exercise,/dailydose/2013/8/5/how_to_exercise_when_you_re_pregnant/
5000792,dailydose_infographic,62,depression,depression,/dailydose/2013/8/12/a_guide_to_summer_food/
5000836,dailydose_infographic,62,NULL,NULL,/dailydose/2013/8/26/10_fashion_trends_that_are_bad_for_your_health/
5000869,dailydose_infographic,62,NULL,NULL,/dailydose/2013/9/3/how_vitamin_d_came_to_be_a_brief_history/
5000889,dailydose_infographic,62,NULL,NULL,/dailydose/2013/9/9/eat_your_veggies/
5000913,dailydose_infographic,62,NULL,NULL,/dailydose/2013/9/16/wellness_recipe_sweet_potato_kale_pizza/
5000938,dailydose_infographic,62,depression,depression,/dailydose/2013/9/23/a_depression_journey/
5000957,dailydose_infographic,62,NULL,NULL,/dailydose/2013/9/30/a_guide_to_fall_food/
5000976,dailydose_infographic,62,NULL,NULL,/dailydose/2013/10/7/understanding_your_skin_type/
5000998,dailydose_infographic,62,NULL,NULL,/dailydose/2013/10/14/how_cold_weather_affects_the_body/
5001020,dailydose_infographic,62,adhd,adhd,/dailydose/2013/10/21/teachers_and_adhd_video_infographic/
5001047,dailydose_infographic,62,NULL,NULL,/dailydose/2013/10/28/a_pumpkin_smoothie_recipe/
5001070,dailydose_infographic,62,adhd,adhd,/dailydose/2013/11/4/7_adhd_myths/
5001091,dailydose_infographic,62,NULL,NULL,/dailydose/2013/11/11/the_happiness_effect/
5001114,dailydose_infographic,62,NULL,NULL,/dailydose/2013/11/18/stages_of_sleep/
5001133,dailydose_infographic,62,NULL,NULL,/dailydose/2013/11/25/controlling_your_appetite/
5001153,dailydose_infographic,62,NULL,NULL,/dailydose/2013/12/2/25_days_to_calmer_and_slimmer_holidays/
5001175,dailydose_infographic,62,NULL,NULL,/dailydose/2013/12/9/emotional_eating/
5001197,dailydose_infographic,62,NULL,NULL,/dailydose/2013/12/16/seven_herbal_remedies_for_stress/
5001219,dailydose_infographic,62,NULL,NULL,/dailydose/2013/12/23/a_holiday_wellness_recipe/
5001239,dailydose_infographic,62,NULL,NULL,/dailydose/2013/12/30/10_reasons_to_strength_train/
5001254,dailydose_infographic,62,NULL,NULL,/dailydose/2014/1/6/can_fast_food_make_you_depressed/
5001277,dailydose_infographic,62,NULL,NULL,/dailydose/2014/1/13/the_benefits_of_whole_grains/
5001301,dailydose_infographic,62,NULL,NULL,/dailydose/2014/1/20/the_sleep_diet/
5001320,dailydose_infographic,62,NULL,NULL,/dailydose/2014/1/27/have_a_productive_day/
5001343,dailydose_infographic,62,NULL,NULL,/dailydose/2014/2/3/healthy_winter_foods/
5001365,dailydose_infographic,62,NULL,NULL,/dailydose/2014/2/10/what_is_mindfulness_meditation/
5001387,dailydose_infographic,62,NULL,NULL,/dailydose/2014/2/17/the_benefits_of_herbs/
5001406,dailydose_infographic,62,depression,depression,/dailydose/2014/2/24/10_confidence_boosters_that_work/
5001431,dailydose_infographic,62,NULL,NULL,/dailydose/2014/3/3/10_foods_that_naturally_detox/
5001453,dailydose_infographic,62,NULL,NULL,/dailydose/2014/3/10/the_happiness_effect/
5001475,dailydose_infographic,62,NULL,NULL,/dailydose/2014/3/17/the_health_benefits_of_nuts/
5001494,dailydose_infographic,62,NULL,NULL,/dailydose/2014/3/24/one_healthy_green_smoothie/
5001516,dailydose_infographic,62,NULL,NULL,/dailydose/2014/3/31/healthy_skin_the_natural_way/
5001541,dailydose_infographic,62,NULL,NULL,/dailydose/2014/4/7/food_to_improve_your_mood/
5001563,dailydose_infographic,62,NULL,NULL,/dailydose/2014/4/14/the_dangers_of_unhealthy_teeth/
5001585,dailydose_infographic,62,NULL,NULL,/dailydose/2014/4/21/how_to_boost_your_metabolism/
5001607,dailydose_infographic,62,NULL,NULL,/dailydose/2014/4/28/what_can_trigger_a_migraine/
5001630,dailydose_infographic,62,NULL,NULL,/dailydose/2014/5/5/home_grown_health_helpers/
5001652,dailydose_infographic,62,NULL,NULL,/dailydose/2014/5/12/the_benefits_of_seeds/
5001674,dailydose_infographic,62,NULL,NULL,/dailydose/2014/5/19/why_use_foam_rollers/
5001696,dailydose_infographic,62,NULL,NULL,/dailydose/2014/5/26/10_totally_awesome_ways_to_stay_healthy/
5001719,dailydose_infographic,62,NULL,NULL,/dailydose/2014/6/2/superfood_energy_bar_recipe/
5001741,dailydose_infographic,62,NULL,NULL,/dailydose/2014/6/9/seasonal_allergies/
5001763,dailydose_infographic,62,NULL,NULL,/dailydose/2014/6/16/what_your_cravings_may_be_telling_you/
5001785,dailydose_infographic,62,NULL,NULL,/dailydose/2014/6/23/the_art_of_napping/
5001807,dailydose_infographic,62,NULL,NULL,/dailydose/2014/6/30/organic_or_not/
5001829,dailydose_infographic,62,NULL,NULL,/dailydose/2014/7/7/a_vacation_hangover_detox_smoothie/
5001851,dailydose_infographic,62,NULL,NULL,/dailydose/2014/7/14/why_vacations_are_good_for_you/
5001873,dailydose_infographic,62,NULL,NULL,/dailydose/2014/7/21/what_s_right_for_you/
5001895,dailydose_infographic,62,NULL,NULL,/dailydose/2014/7/28/the_right_way_to_wash_your_face/
5001917,dailydose_infographic,62,NULL,NULL,/dailydose/2014/8/4/why_fermented_foods_are_good_for_you/
5001939,dailydose_infographic,62,NULL,NULL,/dailydose/2014/8/11/the_united_states_of_obesity/
5001961,dailydose_infographic,62,NULL,NULL,/dailydose/2014/8/18/the_right_way_to_wash_your_face/
5001983,dailydose_infographic,62,NULL,NULL,/dailydose/2014/8/25/7_juices_to_keep_you_healthy_all_week/
5002002,dailydose_infographic,62,NULL,NULL,/dailydose/2014/9/2/how_your_phone_can_affect_your_health/
5002006,dailydose_infographic,62,NULL,NULL,/dailydose/2014/9/1/7_juices_to_keep_you_healthy_all_week/
5002031,dailydose_infographic,62,NULL,NULL,/dailydose/2014/9/8/10_tempting_bath_remedies_for_wellness_infographic/
5002054,dailydose_infographic,62,NULL,NULL,/dailydose/2014/9/15/what_to_eat_when/
5002075,dailydose_infographic,62,NULL,NULL,/dailydose/2014/9/22/time_to_get_your_pumpkin_on/
5002098,dailydose_infographic,62,NULL,NULL,/dailydose/2014/9/29/10_houseplants_that_aid_sleep/
5002121,dailydose_infographic,62,NULL,NULL,/dailydose/2014/10/6/how_stress_affects_your_body/
5002145,dailydose_infographic,62,NULL,NULL,/dailydose/2014/10/13/a_guide_to_seasonal_allergies/
5002167,dailydose_infographic,62,NULL,NULL,/dailydose/2014/10/20/how_to_control_your_appetite/
5002186,dailydose_infographic,62,NULL,NULL,/dailydose/2014/10/27/the_stages_of_sleep/
5002213,dailydose_infographic,62,NULL,NULL,/dailydose/2014/11/3/7_herbal_remedies_for_stress_infographic/
5002233,dailydose_infographic,62,NULL,NULL,/dailydose/2014/11/10/the_cost_of_obesity/
5002255,dailydose_infographic,62,NULL,NULL,/dailydose/2014/11/17/why_meditation_works/
5002276,dailydose_infographic,62,NULL,NULL,/dailydose/2014/11/24/emotional_eating/
5002299,dailydose_infographic,62,NULL,NULL,/dailydose/2014/12/1/25_days_to_calmer_and_slimmer_holidays/
5002321,dailydose_infographic,62,NULL,NULL,/dailydose/2014/12/8/7_herbal_remedies_for_stress/
5002344,dailydose_infographic,62,NULL,NULL,/dailydose/2014/12/15/a_guide_to_healthy_winter_food/
5002366,dailydose_infographic,62,NULL,NULL,/dailydose/2014/12/22/how_exercise_can_make_you_happy/
5002386,dailydose_infographic,62,NULL,NULL,/dailydose/2014/12/29/time_for_some_positive_thinking/
5002406,dailydose_infographic,62,NULL,NULL,/dailydose/2015/1/5/the_dangers_of_sleep_deprivation/
5002428,dailydose_infographic,62,NULL,NULL,/dailydose/2015/1/12/a_guide_to_winter_food/
5002451,dailydose_infographic,62,NULL,NULL,/dailydose/2015/1/19/the_sleep_diet/
5002474,dailydose_infographic,62,NULL,NULL,/dailydose/2015/1/26/10_confidence_boosters_that_work/
5002496,dailydose_infographic,62,NULL,NULL,/dailydose/2015/2/2/get_moving_this_winter/
5002518,dailydose_infographic,62,NULL,NULL,/dailydose/2015/2/9/the_right_way_to_wash_your_face/
5002540,dailydose_infographic,62,NULL,NULL,/dailydose/2015/2/16/the_benefits_of_antioxidants/
5002561,dailydose_infographic,62,NULL,NULL,/dailydose/2015/2/23/how_anxiety_affects_your_health/
5002584,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/2/10_awesome_ways_to_stay_healthy/
5002614,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/9/what_is_mindfulness_meditation/
5002615,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/10/what_is_mindfulness_meditation/
5002616,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/11/what_is_mindfulness_meditation/
5002617,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/12/what_is_mindfulness_meditation/
5002618,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/13/what_is_mindfulness_meditation/
5002637,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/16/what_your_cravings_could_be_telling_you/
5002638,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/17/what_your_cravings_could_be_telling_you/
5002639,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/18/what_your_cravings_could_be_telling_you/
5002641,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/19/what_your_cravings_could_be_telling_you/
5002642,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/20/what_your_cravings_could_be_telling_you/
5002671,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/23/10_reasons_to_strength_train/
5002672,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/24/10_reasons_to_strength_train/
5002673,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/25/10_reasons_to_strength_train/
5002674,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/26/10_reasons_to_strength_train/
5002675,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/27/10_reasons_to_strength_train/
5002702,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/30/how_to_control_your_appetite/
5002704,dailydose_infographic,62,NULL,NULL,/dailydose/2015/3/31/how_to_control_your_appetite/
5002713,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/1/how_to_control_your_appetite/
5002718,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/2/how_to_control_your_appetite/
5002723,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/3/how_to_control_your_appetite/
5002728,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/6/10_houseplants_that_help_you_sleep/
5002741,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/8/10_houseplants_that_help_you_sleep/
5002746,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/9/10_houseplants_that_help_you_sleep/
5002751,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/10/10_houseplants_that_help_you_sleep/
5002756,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/13/the_sleep_diet/
5002785,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/20/anatomy_of_a_migraine/
5002807,dailydose_infographic,62,NULL,NULL,/dailydose/2015/4/27/the_benefits_of_whole_grains/
5002829,dailydose_infographic,62,NULL,NULL,/dailydose/2015/5/4/how_anxiety_affects_your_health/
5002851,dailydose_infographic,62,NULL,NULL,/dailydose/2015/5/11/the_benefits_of_meditation/
5000001,dailydose_history,63,NULL,NULL,/dailydose/2012/12/3/first_televised_birth_december_2_1952/
5000023,dailydose_history,63,NULL,NULL,/dailydose/2012/12/10/taking_on_tb_dec_13_1893/
5000052,dailydose_history,63,NULL,NULL,/dailydose/2012/12/17/amputation_with_anesthesia_dec_21_1846/
5000068,dailydose_history,63,NULL,NULL,/dailydose/2012/12/24/nuclear_medicine_born_dec_24_1936/
5000086,dailydose_history,63,NULL,NULL,/dailydose/2012/12/31/first_u_s_appendectomy_jan_4_1885/
5000104,dailydose_history,63,NULL,NULL,/dailydose/2013/1/11/smoking_tied_to_cancer_jan_11_1964/
5000129,dailydose_history,63,NULL,NULL,/dailydose/2013/1/14/first_x_ray_demo_jan_13_1896/
5000147,dailydose_history,63,NULL,NULL,/dailydose/2013/1/21/first_electric_dental_drill_jan_26_1875/
5000170,dailydose_history,63,NULL,NULL,/dailydose/2013/1/28/first_monthly_social_security_check_jan_31_1940/
5000191,dailydose_history,63,NULL,NULL,/dailydose/2013/2/4/longest_surgery_feb_4_8_1951/
5000217,dailydose_history,63,NULL,NULL,/dailydose/2013/2/11/first_penicillin_shot_feb_12_1941/
5000238,dailydose_history,63,NULL,NULL,/dailydose/2013/2/18/alka_seltzer_born_feb_21_1931/
5000262,dailydose_history,63,NULL,NULL,/dailydose/2013/3/1/discovery_of_dna_feb_28_1953/
5000280,dailydose_history,63,NULL,NULL,/dailydose/2013/3/4/aspirin_is_born_march_6_1899/
5000304,dailydose_history,63,cold-flu,cold-flu,/dailydose/2013/3/11/flu_pandemic_begins_march_11_1918/
5000324,dailydose_history,63,NULL,NULL,/dailydose/2013/3/18/elephant_man_case_presented_march_17_1885/
5000348,dailydose_history,63,NULL,NULL,/dailydose/2013/3/25/first_batch_of_coca_cola_march_29_1886/
5000369,dailydose_history,63,NULL,NULL,/dailydose/2013/4/1/first_artificial_heart_april_4_1969/
5000392,dailydose_history,63,NULL,NULL,/dailydose/2013/4/8/polio_vaccine_celebrated_april_12_1955/
5000413,dailydose_history,63,NULL,NULL,/dailydose/2013/4/15/april_15_1923_insulin_goes_mainstream/
5000435,dailydose_history,63,NULL,NULL,/dailydose/2013/4/22/april_24_1982_jane_fonda_works_out/
5000457,dailydose_history,63,NULL,NULL,/dailydose/2013/4/29/hello_cheerios_may_1_1941/
5000479,dailydose_history,63,sexual-health,sexual-health,/dailydose/2013/5/6/the_pill_arrives_may_9_1960/
5000506,dailydose_history,63,NULL,NULL,/dailydose/2013/5/13/the_first_vaccination_may_14_1796/
5000524,dailydose_history,63,NULL,NULL,/dailydose/2013/5/20/toothpaste_in_tubes_may_22_1892/
5000546,dailydose_history,63,NULL,NULL,/dailydose/2013/5/27/heimlich_maneuver_born_june_1_1974/
5000574,dailydose_history,63,NULL,NULL,/dailydose/2013/6/3/bizarre_stomach_experiment_june_6_1822/
5000590,dailydose_history,63,NULL,NULL,/dailydose/2013/6/10/alcoholics_anonymous_born_june_10_1935/
5000613,dailydose_history,63,NULL,NULL,/dailydose/2013/6/17/first_kidney_transplant_june_17_1950/
5000635,dailydose_history,63,NULL,NULL,/dailydose/2013/6/24/dancing_hysteria_june_24_1374/
5000666,dailydose_history,63,NULL,NULL,/dailydose/2013/7/1/birth_of_spam_july_5_1937/
5000683,dailydose_history,63,NULL,NULL,/dailydose/2013/7/8/seat_belt_patented_july_10_1962/
5000702,dailydose_history,63,NULL,NULL,/dailydose/2013/7/19/kissing_banned_july_16_1439/
5000730,dailydose_history,63,NULL,NULL,/dailydose/2013/7/22/first_test_tube_baby_july_25_1978/
5000748,dailydose_history,63,NULL,NULL,/dailydose/2013/7/29/medicare_is_born_july_30_1965/
5000774,dailydose_history,63,NULL,NULL,/dailydose/2013/8/5/aspirin_created_aug_10_1897/
5000793,dailydose_history,63,NULL,NULL,/dailydose/2013/8/12/siamese_twins_come_to_america_aug_16_1829/
5000814,dailydose_history,63,NULL,NULL,/dailydose/2013/8/19/theory_of_evolution_published_aug_20_1858/
5000837,dailydose_history,63,NULL,NULL,/dailydose/2013/8/26/first_use_of_chemotherapy_aug_31_1909/
5000868,dailydose_history,63,NULL,NULL,/dailydose/2013/9/3/first_use_of_chemotherapy_aug_31_1909/
5000888,dailydose_history,63,NULL,NULL,/dailydose/2013/9/9/first_drunk_driver_sept_10_1897/
5000912,dailydose_history,63,NULL,NULL,/dailydose/2013/9/16/discovery_of_bacteria_in_humans_sept_17_1683/
5000934,dailydose_history,63,NULL,NULL,/dailydose/2013/9/23/discovery_of_penicillin_sept_28_1928/
5000956,dailydose_history,63,NULL,NULL,/dailydose/2013/9/30/thalidomide_goes_on_market_oct_1_1957/
5000978,dailydose_history,63,NULL,NULL,/dailydose/2013/10/7/first_u_s_insane_asylum_oct_12_1773/
5000999,dailydose_history,63,NULL,NULL,/dailydose/2013/10/14/columbus_discovers_tobacco_oct_15_1492/
5001025,dailydose_history,63,NULL,NULL,/dailydose/2013/10/21/first_plastic_surgery_oct_23_1814/
5001045,dailydose_history,63,NULL,NULL,/dailydose/2013/10/28/a_killer_smog_oct_27_1948/
5001067,dailydose_history,63,NULL,NULL,/dailydose/2013/11/4/x_rays_discovered_nov_8_1895/
5001092,dailydose_history,63,NULL,NULL,/dailydose/2013/11/11/first_lobotomy_nov_12_1935/
5001112,dailydose_history,63,NULL,NULL,/dailydose/2013/11/18/smoking_ban_on_planes_nov_21_1989/
5001131,dailydose_history,63,NULL,NULL,/dailydose/2013/11/25/ct_scanner_patented_nov_25_1975/
5001155,dailydose_history,63,NULL,NULL,/dailydose/2013/12/2/first_heart_transplant_dec_3_1967/
5001177,dailydose_history,63,NULL,NULL,/dailydose/2013/12/9/first_anesthesia_dec_11_1844/
5001199,dailydose_history,63,NULL,NULL,/dailydose/2013/12/16/first_octuplets_born_dec_20_1998/
5001221,dailydose_history,63,NULL,NULL,/dailydose/2013/12/23/birth_of_nuclear_medicine_dec_24_1936/
5001234,dailydose_history,63,NULL,NULL,/dailydose/2013/12/30/first_drunkometer_dec_31_1938/
5001252,dailydose_history,63,NULL,NULL,/dailydose/2014/1/6/smoking_tied_to_cancer_jan_11_1964/
5001279,dailydose_history,63,NULL,NULL,/dailydose/2014/1/13/prohibition_starts_jan_16_1920/
5001300,dailydose_history,63,NULL,NULL,/dailydose/2014/1/20/birth_of_canned_beer_jan_24_1935/
5001318,dailydose_history,63,NULL,NULL,/dailydose/2014/1/27/first_social_security_check_jan_31_1940/
5001345,dailydose_history,63,NULL,NULL,/dailydose/2014/2/3/longest_surgery_feb_4_8_1951/
5001367,dailydose_history,63,NULL,NULL,/dailydose/2014/2/10/first_penicillin_shot_feb_12_1941/
5001389,dailydose_history,63,NULL,NULL,/dailydose/2014/2/17/alka_seltzer_unveiled_feb_21_1931/
5001407,dailydose_history,63,NULL,NULL,/dailydose/2014/2/24/dna_discovered_feb_28_1953/
5001433,dailydose_history,63,NULL,NULL,/dailydose/2014/3/3/first_frozen_food_sold_march_6_1930/
5001455,dailydose_history,63,NULL,NULL,/dailydose/2014/3/10/flu_pandemic_begins_march_11_1918/
5001477,dailydose_history,63,NULL,NULL,/dailydose/2014/3/17/finally_antiseptic_surgery_march_16_1867/
5001498,dailydose_history,63,NULL,NULL,/dailydose/2014/3/24/first_batch_of_coca_cola_march_29_1886/
5001521,dailydose_history,63,NULL,NULL,/dailydose/2014/3/31/first_artificial_heart_april_4_1969/
5001543,dailydose_history,63,NULL,NULL,/dailydose/2014/4/7/the_twinkie_invented_april_6_1930/
5001565,dailydose_history,63,NULL,NULL,/dailydose/2014/4/14/first_lsd_hallucination_april_16_1943/
5001587,dailydose_history,63,NULL,NULL,/dailydose/2014/4/21/first_hit_workout_video_april_24_1982/
5001609,dailydose_history,63,NULL,NULL,/dailydose/2014/4/25/first_u_s_heart_transplant_may_3_1968/
5001610,dailydose_history,63,NULL,NULL,/dailydose/2014/4/28/first_u_s_heart_transplant_may_3_1968/
5001632,dailydose_history,63,NULL,NULL,/dailydose/2014/5/5/the_pill_arrives_may_9_1960/
5001654,dailydose_history,63,NULL,NULL,/dailydose/2014/5/12/velcro_trademarked_may_13_1958/
5001676,dailydose_history,63,NULL,NULL,/dailydose/2014/5/19/toothpaste_in_tubes_may_22_1892/
5001695,dailydose_history,63,NULL,NULL,/dailydose/2014/5/26/landmark_penicillin_experiment_may_25_1940/
5001721,dailydose_history,63,NULL,NULL,/dailydose/2014/6/2/heimlich_maneuver_born_june_1_1974/
5001743,dailydose_history,63,NULL,NULL,/dailydose/2014/6/9/the_birth_of_a_a_june_10_1935/
5001765,dailydose_history,63,NULL,NULL,/dailydose/2014/6/16/first_kidney_transplant_june_17_1950/
5001787,dailydose_history,63,NULL,NULL,/dailydose/2014/6/23/dancing_hysteria_june_24_1374/
5001809,dailydose_history,63,NULL,NULL,/dailydose/2014/6/30/u_s_shifts_on_mental_health_july_3_1946/
5001831,dailydose_history,63,NULL,NULL,/dailydose/2014/7/7/seat_belt_patented_july_10_1962/
5001853,dailydose_history,63,NULL,NULL,/dailydose/2014/7/14/kissing_banned_july_16_1439/
5001875,dailydose_history,63,NULL,NULL,/dailydose/2014/7/21/first_test_tube_baby_july_25_1978/
5001897,dailydose_history,63,NULL,NULL,/dailydose/2014/7/28/medicare_is_born_july_30_1965/
5001919,dailydose_history,63,NULL,NULL,/dailydose/2014/8/4/first_use_of_electric_chair_aug_6_1890/
5001941,dailydose_history,63,NULL,NULL,/dailydose/2014/8/11/aspirin_created_aug_10_1897/
5001963,dailydose_history,63,NULL,NULL,/dailydose/2014/8/18/theory_of_evolution_published_aug_20_1858/
5001985,dailydose_history,63,NULL,NULL,/dailydose/2014/8/25/ddt_investigated_aug_29_1962/
5002007,dailydose_history,63,NULL,NULL,/dailydose/2014/9/1/1st_u_s_incubator_baby_sept_7_1888/
5002019,dailydose_history,63,NULL,NULL,/dailydose/2014/9/3/1st_u_s_incubator_baby_sept_7_1888/
5002029,dailydose_history,63,NULL,NULL,/dailydose/2014/9/8/first_drunk_driver_sept_10_1897/
5002056,dailydose_history,63,NULL,NULL,/dailydose/2014/9/15/discovery_of_bacteria_in_humans_sept_17_1683/
5002073,dailydose_history,63,NULL,NULL,/dailydose/2014/9/22/discovery_of_penicillin_sept_28_1928/
5002100,dailydose_history,63,NULL,NULL,/dailydose/2014/9/29/thalidomide_goes_on_market_oct_1_1957/
5002123,dailydose_history,63,NULL,NULL,/dailydose/2014/10/6/superman_dies_oct_10_2004/
5002142,dailydose_history,63,NULL,NULL,/dailydose/2014/10/13/columbus_discovers_tobacco_oct_15_1492/
5002169,dailydose_history,63,NULL,NULL,/dailydose/2014/10/20/first_plastic_surgery_oct_23_1814/
5002187,dailydose_history,63,NULL,NULL,/dailydose/2014/10/27/a_killer_smog_oct_27_1948/
5002212,dailydose_history,63,NULL,NULL,/dailydose/2014/11/3/x_rays_discovered_nov_8_1895/
5002235,dailydose_history,63,NULL,NULL,/dailydose/2014/11/10/first_lobotomy_nov_12_1935/
5002257,dailydose_history,63,NULL,NULL,/dailydose/2014/11/17/smoking_ban_on_planes_nov_21_1989/
